100800
110800
56700
122000
14700
148500
18100
121200
9800
86700
24800
110900
193700
131200
72200
245600
66300
160200
90200
167300
79000
196600
566100
819200
545900
645800
2142400
1152400
1029300
1144800
720000
666800
563700
708800
553800
686300
550400
665600
584200
698500
584800
657200
543800
571200
517800
500500
537200
699400
535600
557800
573300
1106700
533200
1580200
537000
1624900
550800
524600
534600
2522000
725000
1099900
600000
2075500
720800
1110500
668200
872500
593300
947900
582300
1245100
603500
708900
6773500
10351000
5024400
11610100
5130900
5832800
5222700
20882400
5238900
17866200
